observable,run_label,sigma_total_pb,generated_events,selected_events,bin_low,bin_high,bin_center,counts,dsigma_pb_per_unit
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,1.00000000e+00,1.25000000e+00,1.12500000e+00,126928,2.888830508800e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,1.25000000e+00,1.50000000e+00,1.37500000e+00,154304,3.511897318400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,1.50000000e+00,1.75000000e+00,1.62500000e+00,176289,4.012267124400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,1.75000000e+00,2.00000000e+00,1.87500000e+00,189059,4.302907216400e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,2.00000000e+00,2.25000000e+00,2.12500000e+00,191450,4.357325420000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,2.25000000e+00,2.50000000e+00,2.37500000e+00,183953,4.186696698800e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,2.50000000e+00,2.75000000e+00,2.62500000e+00,167470,3.811550212000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,2.75000000e+00,3.00000000e+00,2.87500000e+00,142347,3.239760781200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,3.00000000e+00,3.25000000e+00,3.12500000e+00,113032,2.572563107200e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,3.25000000e+00,3.50000000e+00,3.37500000e+00,84118,1.914492032800e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,3.50000000e+00,3.75000000e+00,3.62500000e+00,59350,1.350782260000e-03
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,3.75000000e+00,4.00000000e+00,3.87500000e+00,40038,9.112488648000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,4.00000000e+00,4.25000000e+00,4.12500000e+00,25819,5.876301124000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,4.25000000e+00,4.50000000e+00,4.37500000e+00,16489,3.752830444000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,4.50000000e+00,4.75000000e+00,4.62500000e+00,10316,2.347880336000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,4.75000000e+00,5.00000000e+00,4.87500000e+00,6302,1.434309992000e-04
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,5.00000000e+00,5.25000000e+00,5.12500000e+00,3930,8.944522800000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,5.25000000e+00,5.50000000e+00,5.37500000e+00,2321,5.282503160000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,5.50000000e+00,5.75000000e+00,5.62500000e+00,1457,3.316073720000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,5.75000000e+00,6.00000000e+00,5.87500000e+00,859,1.955049640000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,6.00000000e+00,6.25000000e+00,6.12500000e+00,506,1.151635760000e-05
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,6.25000000e+00,6.50000000e+00,6.37500000e+00,322,7.328591200000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,6.50000000e+00,6.75000000e+00,6.62500000e+00,166,3.778093600000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,6.75000000e+00,7.00000000e+00,6.87500000e+00,131,2.981507600000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,7.00000000e+00,7.25000000e+00,7.12500000e+00,78,1.775248800000e-06
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,7.25000000e+00,7.50000000e+00,7.37500000e+00,39,8.876244000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,7.50000000e+00,7.75000000e+00,7.62500000e+00,29,6.600284000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,7.75000000e+00,8.00000000e+00,7.87500000e+00,16,3.641536000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,8.00000000e+00,8.25000000e+00,8.12500000e+00,9,2.048364000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,8.25000000e+00,8.50000000e+00,8.37500000e+00,5,1.137980000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,8.50000000e+00,8.75000000e+00,8.62500000e+00,5,1.137980000000e-07
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,8.75000000e+00,9.00000000e+00,8.87500000e+00,2,4.551920000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,9.00000000e+00,9.25000000e+00,9.12500000e+00,1,2.275960000000e-08
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,9.25000000e+00,9.50000000e+00,9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,9.50000000e+00,9.75000000e+00,9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_07_fT8_5_TeV^-4,5.689900000000e-03,1000000,999542,9.75000000e+00,1.00000000e+01,9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-1.00000000e+01,-9.75000000e+00,-9.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-9.75000000e+00,-9.50000000e+00,-9.62500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-9.50000000e+00,-9.25000000e+00,-9.37500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-9.25000000e+00,-9.00000000e+00,-9.12500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-9.00000000e+00,-8.75000000e+00,-8.87500000e+00,0,0.000000000000e+00
eta_gamma,run_08_fT8_10_TeV^-4,2.275200000000e-02,1000000,999600,-8.75000000e+00,-8.50000000e+00,-8.62500000e+00,0,0.000000000000e+00
